name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
texas,2010-07-14,94.6,80.3,85.7,105,85.5,92.8,74,69.6,0,0,0,,0,0,23,12.6,171.7,1014.3,55.7,9.8,327.8,28.3,10,,2010-07-14T06:39:00,2010-07-14T20:34:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-15,94.6,78.5,85.4,102.7,78.5,90.1,73.1,68.6,0,0,0,,0,0,16.1,9.5,183.5,1015.5,43.6,9.9,305.4,26.3,9,,2010-07-15T06:39:32,2010-07-15T20:34:07,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-16,96,75.4,85.3,100,75.4,88.4,70.5,64.4,0,0,0,,0,0,,5,193,1015.4,13.4,9.6,339.6,29.4,10,,2010-07-16T06:40:05,2010-07-16T20:33:45,0.17,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-17,96.7,74.6,85.8,103.2,74.6,89.5,70.6,63.4,0,0,0,,0,0,,6.3,199.6,1014.8,7,9.8,315,27.2,10,,2010-07-17T06:40:38,2010-07-17T20:33:21,0.21,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-18,97.8,78,84.8,102.8,78,88.4,71.9,68.3,0.008,100,4.17,rain,0,0,26.4,13.7,170.3,1014.2,18.1,9.8,248.3,21.3,9,,2010-07-18T06:41:12,2010-07-18T20:32:56,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-19,96,76.6,84.1,103.6,76.6,88.6,73.2,72,0,0,0,,0,0,24.8,13.4,165.2,1013.7,48,9.8,291.8,25.2,9,,2010-07-19T06:41:46,2010-07-19T20:32:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-20,93.3,75.1,83.9,99.6,75.1,87.6,72.3,70.8,0,0,0,,0,0,21.9,10.2,172.2,1014.8,42.4,9.7,262.6,22.7,8,,2010-07-20T06:42:21,2010-07-20T20:32:02,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-21,93.9,74.5,83.5,101.9,74.5,88.5,73.2,72.6,0,0,0,,0,0,21.9,9.7,142.6,1016,37.4,9.8,232.3,20.2,8,,2010-07-21T06:42:55,2010-07-21T20:31:33,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-22,91.1,77.6,83.2,99,77.6,88.4,74.6,76.4,0.08,100,12.5,rain,0,0,20.8,9.5,127.4,1015,54.8,9.7,149.7,12.9,4,,2010-07-22T06:43:30,2010-07-22T20:31:02,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-23,91.8,76.2,83.9,103.3,76.2,88.9,74.4,74.8,0.384,100,16.67,rain,0,0,20.4,10.5,154.1,1015,60.8,9.3,138.4,11.9,4,,2010-07-23T06:44:06,2010-07-23T20:30:30,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-24,93.4,74.5,83.3,98.8,74.5,86.4,71.4,70.1,0,0,0,,0,0,17.2,6.8,161.4,1016.1,41.2,9.2,261.3,22.6,7,,2010-07-24T06:44:41,2010-07-24T20:29:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-25,93.4,74.2,82.4,99.1,74.2,85.1,70.8,70,0.02,100,4.17,rain,0,0,20.8,8.6,199,1015.7,17.9,9.8,260.1,22.6,8,,2010-07-25T06:45:17,2010-07-25T20:29:22,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-26,94.8,75,80.8,99.4,75,82.5,71.8,76.3,0.558,100,12.5,rain,0,0,33.3,7.9,31.9,1014.2,45.8,9.6,223.6,19.3,7,,2010-07-26T06:45:53,2010-07-26T20:28:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-27,91.3,74.1,80,98.3,74.1,82.8,72.7,79.8,0.002,100,8.33,rain,0,0,23,12.6,126.8,1015,75.4,9.2,229.5,19.8,7,,2010-07-27T06:46:29,2010-07-27T20:28:08,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-28,82,75.6,78.4,89.9,75.6,79.4,73.9,86.1,0.335,100,29.17,rain,0,0,36.5,10.1,151.6,1017.9,69.9,9.4,155.7,13.5,5,,2010-07-28T06:47:05,2010-07-28T20:27:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-29,91.7,75.1,83.1,97.8,75.1,86.7,72.5,73,0,0,0,,0,0,18.3,9.6,161.1,1019.3,55.3,9.4,301.8,26,9,,2010-07-29T06:47:41,2010-07-29T20:26:49,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-30,94.6,75.5,84.7,98.6,75.5,88,71.4,67.7,0,0,0,,0,0,18.3,8.3,186.5,1015.5,26.8,9.5,318.4,27.5,10,,2010-07-30T06:48:17,2010-07-30T20:26:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-07-31,98.1,75.1,85.2,101.7,75.1,87.2,69,63,0,0,0,,0,0,17.2,8.2,194.1,1012.1,11.7,9.6,336.5,29.1,10,,2010-07-31T06:48:54,2010-07-31T20:25:25,0.69,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-01,100.2,72.3,85.8,102.1,72.3,87.5,66.8,58.6,0,0,0,,0,0,,8.4,174.9,1011.3,2.1,9.8,338.3,29.2,10,,2010-08-01T06:49:30,2010-08-01T20:24:41,0.72,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-02,99.7,72.8,86.4,100,72.8,87.2,63.7,50.7,0,0,0,,0,0,,10.1,159.5,1013.5,0.5,9.9,333.1,28.7,10,,2010-08-02T06:50:06,2010-08-02T20:23:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-03,96.9,73.6,85.9,104.2,73.6,89.9,70.3,62.2,0,0,0,,0,0,20.8,8,174.7,1015.3,7,9.9,320.1,27.6,10,,2010-08-03T06:50:43,2010-08-03T20:23:09,0.79,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-04,97.8,76.5,86.9,104.6,76.5,92.2,72.6,65.3,0,0,0,,0,0,20.8,8,179.4,1013.9,11.7,9.6,259.2,22.3,8,,2010-08-04T06:51:19,2010-08-04T20:22:22,0.82,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-05,98.2,74.9,87.5,104.2,74.9,91.6,70.4,59.8,0,0,0,,0,0,16.1,7.5,180.4,1011.6,14,9.9,299.2,25.8,9,,2010-08-05T06:51:56,2010-08-05T20:21:33,0.85,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-06,100.1,77.7,88.5,105.8,77.7,93.2,71,59.3,0,0,0,,0,0,16.1,10.4,176.5,1010.9,9.4,9.9,315.3,27.4,10,,2010-08-06T06:52:32,2010-08-06T20:20:43,0.89,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-07,97.1,78.3,87.2,104,78.3,92,71.4,61.8,0,0,0,,0,0,20.8,8.6,176.8,1010.7,12.9,9.9,216.9,18.9,8,,2010-08-07T06:53:08,2010-08-07T20:19:52,0.92,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-08,98.1,77.6,87.3,103.6,77.6,92,71.6,62.5,0,0,0,,0,0,19.5,9.9,177.4,1010.9,20,9.9,220.8,18.9,7,,2010-08-08T06:53:45,2010-08-08T20:19:00,0.95,Clear,Partly cloudy throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-09,97.8,77.6,87.4,102.4,77.6,91,70.4,60.7,0,0,0,,0,0,18.3,9.6,170.7,1012.1,13.8,9.9,285.8,24.7,10,,2010-08-09T06:54:21,2010-08-09T20:18:07,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-10,99.7,76.1,87.9,106.4,76.1,93,72.2,63.1,0,0,0,,0,0,,7.7,171.5,1012.1,15.5,9.9,308.3,26.5,10,,2010-08-10T06:54:57,2010-08-10T20:17:13,0.02,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-11,96.5,79.3,85.9,105.4,79.3,93.2,74.3,69.4,0.058,100,12.5,rain,0,0,25.3,8,284.6,1011.2,22.9,9.9,265.8,23.1,9,,2010-08-11T06:55:33,2010-08-11T20:16:18,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-12,97.6,76.6,87.4,104.9,76.6,92.1,71.6,62.5,0,0,0,,0,0,,8.7,165.5,1009.6,17.6,9.8,255.1,22.2,8,,2010-08-12T06:56:09,2010-08-12T20:15:21,0.09,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-13,99.6,76.5,87.7,105.9,76.5,92,70.8,60.5,0,0,0,,0,0,20.8,9.5,175.4,1008.5,23.2,9.9,300.3,25.9,9,,2010-08-13T06:56:45,2010-08-13T20:14:24,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-14,100.4,78.8,88.6,108,78.8,94.4,72.3,61.5,0,0,0,,0,0,21.2,10.1,184.3,1010.6,26.2,9.6,243.7,21,9,,2010-08-14T06:57:20,2010-08-14T20:13:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-15,101.1,78.4,88.9,105.1,78.4,93.6,71,59.6,0,0,0,,0,0,18.3,8.4,188.7,1013.1,9,9.9,258.6,22.3,9,,2010-08-15T06:57:56,2010-08-15T20:12:27,0.19,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-16,103.3,77.9,88.5,108.2,77.9,92.9,70,57.8,0.019,100,12.5,rain,0,0,26.4,11.5,125.6,1012.7,19.5,9.9,229,19.9,7,,2010-08-16T06:58:31,2010-08-16T20:11:26,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-17,101,76.8,87,108,76.8,91.3,71.7,63.3,0,0,0,,0,0,,6,133.1,1011.6,24.1,9.8,297.8,25.7,9,,2010-08-17T06:59:07,2010-08-17T20:10:25,0.26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-18,101.5,79.6,89,107.1,79.6,94.9,71.4,59.1,0,0,0,,0,0,16.4,8.5,174.2,1012,21.5,9.9,289.3,24.9,9,,2010-08-18T06:59:42,2010-08-18T20:09:24,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-19,99.6,78,88.1,105.1,78,93.2,71.5,60.7,0,0,0,,0,0,21.9,10,177.9,1011.1,15.4,9.9,219.8,18.9,8,,2010-08-19T07:00:17,2010-08-19T20:08:21,0.33,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-20,99.6,78.8,87.7,104.8,78.8,92.2,71.4,62.1,0,0,0,,0,0,24.8,13.9,175.3,1009.8,30.2,9.9,252.9,21.8,8,,2010-08-20T07:00:52,2010-08-20T20:07:17,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-21,100.1,77.5,88,103.9,77.5,91.9,70.5,59.9,0,0,0,,0,0,21.9,11.4,181.1,1012.7,28.7,9.9,282.3,24.4,9,,2010-08-21T07:01:27,2010-08-21T20:06:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-22,101.5,78.8,89.1,107.3,78.8,93.2,70.1,57.4,0,0,0,,0,0,18.3,8.5,200.4,1013.8,20.1,9.9,306.3,26.4,9,,2010-08-22T07:02:01,2010-08-22T20:05:08,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-23,103.5,77.4,90.6,106.3,77.4,93.2,66.2,48,0,0,0,,0,0,,7.5,202.6,1010.6,4,9.9,294.8,25.4,10,,2010-08-23T07:02:36,2010-08-23T20:04:02,0.47,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-24,105.3,78.7,88.9,108.6,78.7,92.1,67.4,51.9,0.033,100,4.17,rain,0,0,43.6,12.9,1.8,1009.6,19.6,9.9,283,24.6,9,,2010-08-24T07:03:10,2010-08-24T20:02:56,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-25,94.9,80.1,85.9,96.6,83.2,89.2,67.9,56.5,0,0,0,,0,0,23,11.4,8.8,1014.8,64.3,9.9,270.4,23.4,9,,2010-08-25T07:03:45,2010-08-25T20:01:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-26,91.9,79.1,84.2,92.7,79.1,85.5,64.8,53.1,0,0,0,,0,0,,8,12.3,1016.3,63.9,9.9,173.9,15.1,5,,2010-08-26T07:04:19,2010-08-26T20:00:41,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-27,96.7,71.3,84.3,93.6,71.3,83.3,56,42,0,0,0,,0,0,21,9.5,35.1,1013.7,14.8,9.9,306.4,26.5,10,,2010-08-27T07:04:53,2010-08-27T19:59:32,0.6,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-28,97.2,66.2,82.3,95.3,66.2,81.4,54.5,41.6,0,0,0,,0,0,,8.6,114.3,1010.8,4.7,9.9,310,26.8,10,,2010-08-28T07:05:26,2010-08-28T19:58:23,0.64,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-29,97.1,71.9,83.8,100.8,71.9,86.4,66.7,58.3,0,0,0,,0,0,22.8,13.3,145.4,1011,25.8,9.4,293.3,25.3,9,,2010-08-29T07:06:00,2010-08-29T19:57:14,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-30,97.9,80.3,87.6,105.7,85.4,94.3,73,64.7,0.004,100,8.33,rain,0,0,19.2,11.7,152.7,1013.8,54.4,9.9,220,19,7,,2010-08-30T07:06:34,2010-08-30T19:56:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-08-31,98,79.6,86.4,105.3,79.6,92.3,73.3,67.6,0,0,0,,0,0,21.6,12.4,157.4,1014.2,52.9,9.9,210.6,18.2,7,,2010-08-31T07:07:07,2010-08-31T19:54:53,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-01,98,78.8,86.8,102.9,78.8,91.3,72.4,65.5,0,0,0,,0,0,18.3,10.8,148.3,1011.4,52.8,9.8,238.5,20.4,9,,2010-09-01T07:07:41,2010-09-01T19:53:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-02,96.7,76.3,84.7,100.6,76.3,88.1,71.8,68.5,2.419,100,8.33,rain,0,0,24.2,14.6,145.5,1011.1,56.5,9.6,202.1,17.4,7,,2010-09-02T07:08:14,2010-09-02T19:52:30,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-03,83,72.7,77.1,85.5,72.7,77.6,69.4,79,0.6,100,41.67,rain,0,0,21.9,12.4,13.1,1016.4,75.5,9.4,194.5,16.7,7,,2010-09-03T07:08:47,2010-09-03T19:51:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-04,91.1,72.8,80.9,92.8,72.8,81.5,61.1,51.9,0.001,100,4.17,rain,0,0,,9,22.3,1016.4,67.8,9.9,257.2,22.2,9,,2010-09-04T07:09:20,2010-09-04T19:50:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-05,92.6,70.3,81.2,93.5,70.3,82.1,66.7,65.2,0,0,0,,0,0,16.1,9.4,123.5,1012.3,15,8.8,295.3,25.4,9,,2010-09-05T07:09:53,2010-09-05T19:48:52,0.91,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-06,91.1,72.4,80.7,97.1,72.4,83.7,71.1,73.8,0.019,100,12.5,rain,0,0,21.8,12.7,135.2,1010.7,55.3,9,246,21.1,8,,2010-09-06T07:10:26,2010-09-06T19:47:39,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-07,78.8,74,76.4,78.8,74,76.4,74,92.4,3.946,100,91.67,rain,0,0,34.4,22.7,113.2,1010.6,94.2,6.1,82.6,7.1,3,,2010-09-07T07:10:59,2010-09-07T19:46:25,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-08,85.3,74.3,79.5,96.7,74.3,82.6,75.3,87.5,1.991,100,58.33,rain,0,0,29.6,13.6,174.4,1010.6,91.3,8.1,106.1,9.2,4,,2010-09-08T07:11:32,2010-09-08T19:45:11,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-09,92,78.5,83.7,99.6,78.5,87.8,73.9,74.2,0.004,100,8.33,rain,0,0,21.9,9.7,180.4,1010.1,64,8.9,151.3,13.1,5,,2010-09-09T07:12:05,2010-09-09T19:43:57,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-10,91.6,76.6,83.2,97.4,76.6,86.3,71.8,70.7,0,0,0,,0,0,21.9,11.2,187.1,1009.8,50.5,9.7,283.3,24.4,9,,2010-09-10T07:12:38,2010-09-10T19:42:42,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-11,94.3,77.3,84.5,104.5,77.3,89.3,73.4,71,0,0,0,,0,0,17.2,7.1,186.1,1011.6,27.4,9.9,261.2,22.6,9,,2010-09-11T07:13:11,2010-09-11T19:41:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-12,93.3,75.4,84.5,100.8,75.4,88.7,72.3,69.1,0,0,0,,0,0,,6.2,148.4,1015.5,23.8,9.7,252.7,21.7,8,,2010-09-12T07:13:43,2010-09-12T19:40:12,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-13,91.3,75.3,83.2,99,75.3,88.2,73.4,73.5,0.006,100,12.5,rain,0,0,16.1,7.9,110.6,1015.5,29.3,9.8,208.3,17.9,7,,2010-09-13T07:14:16,2010-09-13T19:38:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-14,93.1,76.4,83.8,99.1,76.4,87.5,72.6,71.1,0,0,0,,0,0,,5.8,168.4,1014.5,42.3,9.5,264.5,22.8,9,,2010-09-14T07:14:49,2010-09-14T19:37:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
texas,2010-09-15,93.2,76.4,82.9,99,76.4,86.3,73.1,74.4,0,0,0,,0,0,23,8.7,163.1,1013.6,47,8.2,220.4,19.1,8,,2010-09-15T07:15:22,2010-09-15T19:36:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
